gene_id	expr_jan	expr_gte	expr_tcgan	satisf_jan	satisf_gte	satisf_tcgan	curr_sel	member_code
36986	2.935	0.305	3.629	1	1	0	0	1
36987	4.358	0.339	5.13	1	1	0	0	1
36988	2.239	2.716	9.104	1	0	1	0	1
36989	8.717	3.092	11.874	1	0	1	0	6
36990	6.112	5.474	10.934	1	0	1	0	1
36991	6.236	5.383	12.424	1	0	1	0	1
36992	4.941	5.938	11.699	1	0	1	0	1
36993	3.876	3.792	11.308	1	0	1	0	1
36994	4.1	3.306	10.575	1	0	1	0	1
36995	6.481	3.227	9.589	1	0	1	0	1
36996	6.854	3.161	9.302	1	0	1	0	1
36997	2.378	3.599	10.92	1	0	1	0	1
36998	2.87	4.562	10.358	1	0	1	0	1
36999	3.289	4.79	11.639	1	0	1	0	1
37000	5.107	3.941	10.207	1	0	1	0	1
37001	6.67	2.475	8.596	1	0	1	0	1
37002	3.958	5.119	12.246	1	0	1	0	1
37003	7.182	4.556	11.047	1	0	1	0	1
37004	3.731	2.073	8.607	1	0	1	0	1
37005	5.315	4.033	11.913	1	0	1	0	1
37006	6.805	6.627	12.188	1	0	1	0	1
37007	6.619	5.257	13.163	1	0	1	0	1
37008	9.43	4.148	11.107	1	0	1	0	1
37009	4.353	5.219	10.68	1	0	1	0	1
37010	4.755	4.584	12.142	1	0	1	0	1
37011	3.748	7.668	11.728	1	0	1	0	1
37012	7.525	3.88	11.386	1	0	1	0	1
37013	5.966	3.904	10.623	1	0	1	0	1
37014	7.783	3.777	10.605	1	0	1	0	1
37015	4.479	3.233	9.402	1	0	1	0	1
37016	2.129	3.842	8.951	1	0	1	0	1
37017	7.487	5.057	10.779	1	0	1	0	1
37018	6.239	4.815	10.801	1	0	1	0	1
37019	6.96	5.084	10.414	1	0	1	0	1
37020	8.01	1.689	10.652	1	1	1	1	1
37021	2.611	4.973	10.017	1	0	1	0	1
37022	5.058	5.04	10.454	1	0	1	0	1
37023	8.0	3.383	10.679	1	0	1	0	1
37024	5.536	1.772	11.755	1	1	1	1	1
37025	1.177	1.501	8.408	0	1	1	0	1
37026	5.462	1.49	8.715	1	1	1	1	1
37027	3.839	7.406	3.773	1	0	0	0	1
37028	4.481	2.657	4.801	1	0	0	0	1
37029	1.844	4.252	3.784	1	0	0	0	1
37030	5.709	4.43	7.812	1	0	1	0	1
37031	6.481	2.916	10.694	1	0	1	0	1
37032	2.329	3.566	5.641	1	0	0	0	1
37033	2.493	2.578	8.095	1	0	1	0	1
37034	2.017	3.78	6.8	1	0	1	0	1
37035	1.307	0.626	0.972	0	1	0	0	1
37036	3.019	4.104	9.991	1	0	1	0	1
37037	4.148	5.906	12.785	1	0	1	0	1
37038	5.732	5.44	12.525	1	0	1	0	1
37039	5.433	4.375	10.09	1	0	1	0	1
37040	6.624	2.064	10.627	1	0	1	0	1
37041	7.965	4.5	11.287	1	0	1	0	1
37042	3.153	0.943	11.498	1	1	1	1	1
37043	1.858	3.105	9.131	1	0	1	0	1
37044	5.9	4.521	7.711	1	0	1	0	6
37045	4.074	5.099	13.15	1	0	1	0	1
37046	2.861	4.63	9.708	1	0	1	0	1
37047	2.623	6.405	11.988	1	0	1	0	1
37048	4.739	3.811	9.671	1	0	1	0	1
37049	8.647	3.666	11.011	1	0	1	0	1
37050	4.775	5.74	11.61	1	0	1	0	1
37051	6.739	4.393	11.246	1	0	1	0	1
37052	4.116	4.797	11.19	1	0	1	0	1
37053	9.005	6.667	14.308	1	0	1	0	1
37054	4.216	8.329	14.115	1	0	1	0	1
37055	2.827	5.421	8.928	1	0	1	0	1
37056	3.844	4.504	10.302	1	0	1	0	1
37057	5.47	3.735	9.409	1	0	1	0	1
37058	8.53	3.608	11.604	1	0	1	0	1
37059	5.49	4.56	9.359	1	0	1	0	1
37060	11.628	2.85	9.99	1	0	1	0	6
37061	8.369	5.266	10.631	1	0	1	0	1
37062	1.749	3.865	10.653	1	0	1	0	1
37063	6.419	1.916	9.457	1	0	1	0	1
37064	4.9	3.851	10.311	1	0	1	0	1
37065	3.265	1.292	3.903	1	1	0	0	1
37066	7.255	5.521	10.627	1	0	1	0	1
37067	9.772	0.039	0.447	1	1	0	0	6
37068	7.03	4.41	11.115	1	0	1	0	1
37069	3.533	3.081	8.258	1	0	1	0	1
37070	3.4	4.189	8.178	1	0	1	0	1
37071	1.693	4.893	11.256	1	0	1	0	1
37072	2.144	3.021	9.654	1	0	1	0	1
37073	3.578	3.966	10.93	1	0	1	0	1
37074	4.157	3.26	8.801	1	0	1	0	1
37075	5.994	7.696	6.542	1	0	1	0	1
37076	5.054	4.68	8.209	1	0	1	0	1
37077	1.179	3.076	9.95	0	0	1	0	1
37078	5.793	3.088	10.406	1	0	1	0	1
37079	6.266	1.033	9.455	1	1	1	1	1
37080	6.528	3.26	8.921	1	0	1	0	1
37081	2.169	0.012	6.03	1	1	0	0	6
37082	1.684	1.312	5.445	1	1	0	0	1
37083	3.058	3.435	9.353	1	0	1	0	1
37084	8.372	3.288	9.969	1	0	1	0	1
37085	2.434	3.03	8.081	1	0	1	0	1
37086	5.696	3.443	10.108	1	0	1	0	1
37087	6.298	2.995	6.659	1	0	1	0	1
37088	5.648	4.05	8.709	1	0	1	0	1
37089	5.229	0.47	7.944	1	1	1	1	6
37090	5.471	6.108	12.192	1	0	1	0	1
37091	2.844	6.093	12.246	1	0	1	0	1
37092	4.029	0.03	1.378	1	1	0	0	6
37093	3.867	0.281	9.039	1	1	1	1	6
37094	6.253	4.353	11.467	1	0	1	0	1
37095	8.192	4.103	11.677	1	0	1	0	1
37096	4.341	6.836	11.002	1	0	1	0	1
37097	7.645	2.809	10.091	1	0	1	0	1
37098	10.33	4.364	12.143	1	0	1	0	1
37099	6.825	1.94	9.787	1	0	1	0	6
37100	4.618	3.845	9.307	1	0	1	0	1
37101	3.224	5.972	12.317	1	0	1	0	1
37102	3.318	1.714	10.29	1	1	1	1	1
37103	5.251	3.936	9.593	1	0	1	0	1
37104	2.681	5.083	10.736	1	0	1	0	1
37105	3.992	1.51	7.521	1	1	1	1	1
37106	3.596	3.297	8.347	1	0	1	0	1
37107	3.654	3.748	9.73	1	0	1	0	1
37108	4.185	3.729	8.398	1	0	1	0	1
37109	5.832	6.283	12.171	1	0	1	0	1
37110	2.868	2.686	9.085	1	0	1	0	1
37111	4.151	2.687	9.204	1	0	1	0	1
37112	6.669	2.975	9.643	1	0	1	0	1
37113	5.944	4.884	10.695	1	0	1	0	1
37114	3.05	2.91	9.366	1	0	1	0	1
37115	3.825	2.221	8.378	1	0	1	0	1
37116	6.407	2.247	9.406	1	0	1	0	1
37117	4.22	3.104	9.757	1	0	1	0	1
37118	2.256	4.377	10.005	1	0	1	0	1
37119	1.656	3.382	8.545	1	0	1	0	1
37120	2.713	3.468	9.185	1	0	1	0	1
37121	3.462	2.938	9.437	1	0	1	0	1
37122	4.501	2.655	8.922	1	0	1	0	1
37123	2.566	5.096	10.516	1	0	1	0	1
37124	6.343	2.432	10.416	1	0	1	0	6
37125	5.54	2.788	10.631	1	0	1	0	1
37126	6.857	3.342	8.877	1	0	1	0	1
37127	1.746	2.75	5.618	1	0	0	0	1
37128	1.23	2.829	5.904	0	0	0	0	1
37129	5.969	5.763	11.709	1	0	1	0	1
37130	1.664	3.151	7.848	1	0	1	0	1
37131	2.275	0.525	1.949	1	1	0	0	1
37132	3.436	1.38	11.884	1	1	1	1	1
37133	4.369	1.779	6.312	1	1	1	1	1
37134	4.405	6.306	13.247	1	0	1	0	1
37135	4.693	2.433	7.216	1	0	1	0	1
37136	7.08	3.316	11.394	1	0	1	0	1
37137	2.66	2.746	12.937	1	0	1	0	1
37138	5.806	3.567	12.923	1	0	1	0	1
37139	6.528	5.874	9.653	1	0	1	0	1
37140	4.064	0.826	8.566	1	1	1	1	1
37141	2.431	4.56	11.153	1	0	1	0	1
37142	4.65	2.012	5.838	1	0	0	0	1
37143	2.085	1.408	0.789	1	1	0	0	1
37144	4.436	5.144	11.663	1	0	1	0	1
37145	8.08	3.978	12.032	1	0	1	0	1
37146	5.603	3.814	9.789	1	0	1	0	1
37147	3.307	4.409	10.174	1	0	1	0	1
37148	11.658	0.925	5.339	1	1	0	0	6
37149	7.678	4.782	10.766	1	0	1	0	1
37150	8.233	5.678	11.991	1	0	1	0	1
37151	8.649	6.777	13.64	1	0	1	0	1
37152	7.501	3.367	10.199	1	0	1	0	1
37153	2.828	8.053	13.059	1	0	1	0	1
37154	3.701	6.82	12.484	1	0	1	0	1
37155	3.655	4.064	10.011	1	0	1	0	1
37156	5.641	2.346	8.46	1	0	1	0	1
37157	4.158	5.672	10.661	1	0	1	0	1
37158	3.39	4.659	9.951	1	0	1	0	1
37159	4.611	2.978	10.777	1	0	1	0	1
37160	6.977	4.581	11.05	1	0	1	0	1
37161	7.911	2.012	7.373	1	0	1	0	7
37162	4.124	0.6	4.466	1	1	0	0	1
37163	4.403	0.022	0.13	1	1	0	0	1
37164	1.022	6.443	13.305	0	0	1	0	1
37165	4.064	4.053	10.375	1	0	1	0	1
37166	5.907	2.449	8.155	1	0	1	0	1
37167	3.011	4.125	9.79	1	0	1	0	1
37168	8.866	0.929	5.34	1	1	0	0	6
37169	3.542	6.246	11.931	1	0	1	0	1
37170	4.77	1.436	5.489	1	1	0	0	1
37171	7.258	4.372	11.395	1	0	1	0	1
37172	2.229	3.457	9.491	1	0	1	0	1
37173	4.446	4.418	10.381	1	0	1	0	1
37174	6.51	4.014	6.98	1	0	1	0	1
37175	8.111	8.181	14.175	1	0	1	0	1
37176	2.227	3.031	10.678	1	0	1	0	1
37177	2.875	4.675	11.781	1	0	1	0	1
37178	1.815	6.364	12.263	1	0	1	0	1
37179	5.538	5.096	12.338	1	0	1	0	1
37180	2.67	5.634	11.515	1	0	1	0	1
37181	9.235	0.702	1.527	1	1	0	0	6
37182	4.281	4.803	11.273	1	0	1	0	1
37183	4.985	4.194	11.094	1	0	1	0	1
37184	1.029	1.752	3.052	0	1	0	0	1
37185	6.611	6.692	13.8	1	0	1	0	1
37186	1.69	3.965	11.193	1	0	1	0	1
37187	3.913	5.988	12.135	1	0	1	0	1
37188	3.945	5.417	12.528	1	0	1	0	1
37189	3.209	5.979	9.532	1	0	1	0	1
37190	8.559	5.033	11.698	1	0	1	0	1
37191	2.758	8.364	13.564	1	0	1	0	1
37192	2.082	6.453	12.473	1	0	1	0	1
37193	2.099	1.681	4.7	1	1	0	0	1
37194	1.846	8.175	12.245	1	0	1	0	1
37195	1.826	1.54	3.072	1	1	0	0	1
37196	7.149	6.881	12.199	1	0	1	0	1
37197	8.531	8.059	11.962	1	0	1	0	1
37198	7.46	6.419	11.705	1	0	1	0	1
37199	7.966	3.685	9.973	1	0	1	0	1
37200	6.915	0.186	4.542	1	1	0	0	6
37201	4.732	4.538	10.954	1	0	1	0	1
37202	3.457	5.994	11.122	1	0	1	0	1
37203	2.86	5.358	10.995	1	0	1	0	1
37204	4.7	3.389	9.841	1	0	1	0	1
37205	6.248	4.31	10.373	1	0	1	0	1
37206	7.854	0.138	1.903	1	1	0	0	6
37207	8.786	1.388	7.6	1	1	1	1	1
37208	4.937	1.846	7.255	1	0	1	0	1
37209	9.575	0.471	5.733	1	1	0	0	7
37210	3.366	7.004	13.039	1	0	1	0	1
37211	4.796	5.459	11.592	1	0	1	0	1
37212	4.278	6.215	11.051	1	0	1	0	1
37213	3.066	2.851	9.801	1	0	1	0	1
37214	2.507	3.596	9.568	1	0	1	0	1
37215	8.88	2.094	9.642	1	0	1	0	1
37216	5.989	5.459	10.979	1	0	1	0	1
37217	7.838	3.353	8.831	1	0	1	0	1
37218	3.151	3.913	9.005	1	0	1	0	1
37219	5.415	3.566	10.77	1	0	1	0	1
37220	5.327	0.804	4.202	1	1	0	0	6
37221	7.038	4.561	11.573	1	0	1	0	1
37222	5.303	4.918	10.578	1	0	1	0	1
37223	9.28	3.214	7.361	1	0	1	0	6
37224	5.47	3.22	9.296	1	0	1	0	1
37225	1.359	5.713	8.971	0	0	1	0	1
37226	6.202	3.693	9.17	1	0	1	0	1
37227	8.039	1.346	4.487	1	1	0	0	6
37228	7.063	2.56	7.143	1	0	1	0	1
37229	5.814	1.968	7.599	1	0	1	0	1
37230	6.406	2.941	9.567	1	0	1	0	1
37231	7.035	3.019	10.454	1	0	1	0	1
37232	4.141	2.513	8.71	1	0	1	0	1
37233	7.571	0.836	2.465	1	1	0	0	6
37234	8.796	5.901	13.103	1	0	1	0	1
37235	5.803	1.765	8.946	1	1	1	1	1
37236	3.985	1.65	8.592	1	1	1	1	1
37237	4.475	4.227	9.786	1	0	1	0	1
37238	3.175	3.08	6.769	1	0	1	0	1
37239	3.444	3.367	9.186	1	0	1	0	1
37240	4.898	5.109	10.765	1	0	1	0	1
37241	2.006	6.314	11.892	1	0	1	0	1
37242	8.445	2.564	10.813	1	0	1	0	1
37243	3.473	2.748	8.226	1	0	1	0	1
37244	6.062	4.205	11.469	1	0	1	0	1
37245	3.297	2.201	8.233	1	0	1	0	1
37246	7.1	4.233	11.423	1	0	1	0	1
37247	4.851	5.283	10.579	1	0	1	0	1
37248	5.239	4.886	11.101	1	0	1	0	1
37249	2.692	5.172	9.459	1	0	1	0	1
37250	4.822	3.153	9.023	1	0	1	0	1
37251	5.242	3.084	9.359	1	0	1	0	1
37252	4.501	2.303	10.165	1	0	1	0	1
37253	6.047	3.347	10.047	1	0	1	0	1
37254	4.027	2.614	8.808	1	0	1	0	1
37255	7.057	1.658	9.736	1	1	1	1	7
37256	4.952	3.684	11.022	1	0	1	0	1
37257	5.421	3.238	8.65	1	0	1	0	1
37258	7.971	1.709	4.279	1	1	0	0	6
37259	5.552	2.764	6.832	1	0	1	0	1
37260	5.741	5.976	11.762	1	0	1	0	1
37261	7.461	0.604	4.037	1	1	0	0	6
37262	4.35	2.604	11.329	1	0	1	0	1
37263	8.247	3.474	10.694	1	0	1	0	1
37264	11.142	2.279	9.937	1	0	1	0	1
37265	7.14	2.323	5.475	1	0	0	0	6
37266	6.968	3.984	8.264	1	0	1	0	1
37267	4.769	1.642	6.646	1	1	1	1	6
37268	10.294	7.655	10.433	1	0	1	0	1
37269	5.447	3.348	9.851	1	0	1	0	1
37270	1.458	9.933	14.678	0	0	1	0	1
37271	1.438	0.655	2.228	0	1	0	0	1
37272	1.574	0.01	0.005	0	1	0	0	1
37273	2.897	1.498	8.783	1	1	1	1	1
37274	5.469	6.143	13.134	1	0	1	0	1
37275	5.995	5.521	11.608	1	0	1	0	1
37276	5.103	5.498	12.817	1	0	1	0	1
37277	5.919	3.351	12.232	1	0	1	0	1
37278	4.86	9.464	15.986	1	0	1	0	1
37279	8.959	9.42	15.422	1	0	1	0	1
37280	4.466	7.29	13.972	1	0	1	0	1
37281	9.53	0.443	3.179	1	1	0	0	6
37282	8.141	4.922	6.164	1	0	0	0	6
37283	7.677	4.251	4.249	1	0	0	0	6
37284	8.675	5.559	12.748	1	0	1	0	1
37285	8.606	2.324	9.67	1	0	1	0	1
37286	7.646	7.66	15.459	1	0	1	0	1
37287	3.645	2.249	7.574	1	0	1	0	1
37288	2.318	7.311	13.312	1	0	1	0	1
37289	5.138	2.236	12.421	1	0	1	0	1
37290	7.687	8.987	13.391	1	0	1	0	1
37291	9.002	6.731	13.662	1	0	1	0	1
37292	5.171	6.684	12.429	1	0	1	0	1
37293	2.661	1.804	8.455	1	0	1	0	1
37294	4.609	2.452	8.187	1	0	1	0	1
37295	7.883	4.757	8.038	1	0	1	0	1
37296	9.849	4.702	10.738	1	0	1	0	1
37297	2.793	6.439	10.178	1	0	1	0	1
37298	6.617	4.666	11.367	1	0	1	0	1
37299	6.614	3.233	10.202	1	0	1	0	1
37300	5.9	3.869	9.258	1	0	1	0	1
37301	6.215	2.969	9.363	1	0	1	0	1
37302	6.312	5.546	11.36	1	0	1	0	1
37303	6.952	6.828	13.136	1	0	1	0	1
37304	2.645	6.312	10.555	1	0	1	0	1
37305	10.15	5.656	12.897	1	0	1	0	1
37306	5.403	0.587	4.139	1	1	0	0	7
37307	7.363	4.851	11.331	1	0	1	0	1
37308	8.518	2.986	10.375	1	0	1	0	1
37309	4.587	3.859	9.968	1	0	1	0	1
37310	4.753	5.243	10.166	1	0	1	0	1
37311	4.44	5.262	11.212	1	0	1	0	1
37312	2.974	6.146	4.466	1	0	0	0	1
37313	5.32	0.03	0.381	1	1	0	0	1
37314	5.693	4.132	10.208	1	0	1	0	1
37315	1.443	1.947	7.668	0	0	1	0	1
37316	1.546	3.771	9.733	0	0	1	0	1
37317	3.504	1.035	8.6	1	1	1	1	1
37318	3.494	5.151	12.051	1	0	1	0	1
37319	3.654	5.971	11.878	1	0	1	0	1
37320	1.214	4.112	9.559	0	0	1	0	1
37321	3.981	2.841	10.159	1	0	1	0	1
37322	5.197	5.133	10.813	1	0	1	0	1
37323	2.337	2.49	8.284	1	0	1	0	1
37324	7.57	5.033	11.619	1	0	1	0	1
37325	5.368	5.595	7.282	1	0	1	0	1
37326	5.842	2.818	8.7	1	0	1	0	1
37327	3.3	8.648	12.645	1	0	1	0	1
37328	5.123	6.668	11.842	1	0	1	0	1
37329	5.091	4.559	11.286	1	0	1	0	1
37330	7.149	4.683	11.688	1	0	1	0	1
37331	4.035	4.532	11.428	1	0	1	0	1
37332	5.514	3.173	10.645	1	0	1	0	1
37333	3.056	5.719	10.693	1	0	1	0	1
37334	9.826	0.115	2.58	1	1	0	0	6
37335	4.94	0.014	0.051	1	1	0	0	1
37336	3.19	3.327	9.577	1	0	1	0	1
37337	6.981	10.035	14.252	1	0	1	0	1
37338	5.579	4.016	11.345	1	0	1	0	1
37339	6.18	4.445	11.085	1	0	1	0	1
37340	5.017	3.3	8.768	1	0	1	0	1
37341	5.256	6.411	12.453	1	0	1	0	1
37342	3.556	4.072	10.599	1	0	1	0	1
37343	3.63	5.62	11.713	1	0	1	0	1
37344	4.448	3.946	11.458	1	0	1	0	1
37345	5.906	5.529	12.263	1	0	1	0	1
37346	2.055	9.814	11.271	1	0	1	0	1
37347	2.416	3.944	16.404	1	0	1	0	1
37348	7.889	3.715	10.544	1	0	1	0	1
37349	3.952	3.63	9.701	1	0	1	0	1
37350	3.397	1.839	7.698	1	0	1	0	1
37351	4.851	3.196	9.497	1	0	1	0	1
37352	3.25	2.338	9.328	1	0	1	0	1
37353	5.535	5.504	12.168	1	0	1	0	1
37354	4.605	2.15	9.287	1	0	1	0	1
37355	3.975	6.349	12.324	1	0	1	0	1
37356	7.484	4.228	11.911	1	0	1	0	1
37357	6.988	5.333	12.055	1	0	1	0	1
37358	7.058	5.338	11.528	1	0	1	0	1
37359	1.315	4.64	10.58	0	0	1	0	1
37360	9.239	6.3	13.811	1	0	1	0	1
37361	7.15	6.098	11.981	1	0	1	0	1
37362	4.3	4.883	10.619	1	0	1	0	1
37363	5.289	5.007	10.574	1	0	1	0	1
37364	10.533	8.089	14.655	1	0	1	0	1
37365	6.197	3.901	10.909	1	0	1	0	1
37366	3.676	6.108	11.686	1	0	1	0	1
37367	5.075	6.077	10.996	1	0	1	0	1
37368	6.319	4.427	11.36	1	0	1	0	1
37369	3.108	4.156	10.19	1	0	1	0	1
37370	4.86	6.619	11.838	1	0	1	0	1
37371	6.988	5.654	11.018	1	0	1	0	1
37372	1.676	4.086	4.864	1	0	0	0	1
37373	8.839	3.139	11.676	1	0	1	0	1
37374	10.169	4.567	12.669	1	0	1	0	1
37375	3.742	4.369	10.428	1	0	1	0	1
37376	10.056	9.453	14.778	1	0	1	0	1
37377	11.153	9.531	15.661	1	0	1	0	1
37378	5.165	4.504	11.083	1	0	1	0	1
37379	6.19	5.459	11.775	1	0	1	0	1
37380	4.829	3.503	11.276	1	0	1	0	1
37381	2.133	4.839	9.396	1	0	1	0	1
37382	8.452	4.993	11.569	1	0	1	0	1
37383	7.735	5.898	12.677	1	0	1	0	1
37384	3.262	4.729	9.511	1	0	1	0	1
37385	4.94	0.23	1.88	1	1	0	0	1
37386	5.801	4.896	11.469	1	0	1	0	1
37387	4.274	4.013	9.872	1	0	1	0	1
37388	5.249	4.983	11.249	1	0	1	0	1
37389	5.308	2.577	9.697	1	0	1	0	1
37390	6.746	5.232	11.057	1	0	1	0	1
37391	4.542	5.281	11.094	1	0	1	0	1
37392	6.718	5.771	11.392	1	0	1	0	1
37393	6.989	3.95	11.865	1	0	1	0	1
37394	10.22	4.708	12.13	1	0	1	0	1
37395	7.382	4.222	10.652	1	0	1	0	1
37396	6.94	4.808	11.095	1	0	1	0	1
37397	6.366	5.544	11.445	1	0	1	0	1
37398	4.228	5.761	11.95	1	0	1	0	1
37399	6.094	6.134	11.357	1	0	1	0	1
37400	2.282	2.82	8.46	1	0	1	0	1
37401	9.135	4.682	11.6	1	0	1	0	1
37402	5.942	0.009	4.198	1	1	0	0	1
37403	5.94	4.561	11.407	1	0	1	0	1
37404	7.721	4.96	11.413	1	0	1	0	1
37405	6.607	4.364	10.477	1	0	1	0	1
37406	3.797	2.211	6.829	1	0	1	0	1
37407	2.054	5.21	10.604	1	0	1	0	1
37408	9.754	5.508	11.303	1	0	1	0	1
37409	4.416	4.361	10.893	1	0	1	0	6
37410	5.644	3.379	9.712	1	0	1	0	1
37411	6.006	0.361	1.152	1	1	0	0	6
37412	2.487	1.399	12.236	1	1	1	1	1
37413	4.909	4.398	10.502	1	0	1	0	1
37414	5.428	2.805	9.945	1	0	1	0	1
37415	6.224	5.102	11.859	1	0	1	0	1
37416	7.256	4.826	11.274	1	0	1	0	1
37417	6.546	3.351	10.861	1	0	1	0	1
37418	6.971	4.344	11.655	1	0	1	0	1
37419	2.538	1.038	7.187	1	1	1	1	1
37420	7.735	3.842	11.325	1	0	1	0	1
37421	7.131	4.338	11.634	1	0	1	0	1
37422	6.977	4.999	11.492	1	0	1	0	1
37423	5.443	2.493	9.692	1	0	1	0	1
37424	7.398	5.279	12.159	1	0	1	0	1
37425	1.573	4.937	10.826	0	0	1	0	1
37426	9.968	0.759	3.528	1	1	0	0	6
37427	7.316	7.843	12.137	1	0	1	0	1
37428	6.913	5.3	10.961	1	0	1	0	1
37429	6.473	4.319	9.735	1	0	1	0	1
37430	9.689	4.192	10.963	1	0	1	0	1
37431	9.422	3.14	11.116	1	0	1	0	1
37432	4.994	2.891	9.188	1	0	1	0	1
37433	5.714	5.032	11.135	1	0	1	0	1
37434	7.754	5.469	11.872	1	0	1	0	1
37435	2.557	5.202	11.036	1	0	1	0	1
37436	11.354	0.077	1.401	1	1	0	0	6
37437	4.547	5.074	11.237	1	0	1	0	1
37438	8.803	1.127	5.322	1	1	0	0	6
37439	6.363	3.094	10.298	1	0	1	0	1
37440	5.682	3.709	10.936	1	0	1	0	1
37441	7.309	5.006	10.489	1	0	1	0	1
37442	10.259	4.659	13.224	1	0	1	0	1
37443	9.569	4.151	12.016	1	0	1	0	1
37444	6.913	4.326	10.696	1	0	1	0	1
37445	5.824	5.027	9.564	1	0	1	0	1
37446	8.026	4.925	10.333	1	0	1	0	1
37447	5.09	4.794	12.418	1	0	1	0	1
37448	7.599	6.613	12.612	1	0	1	0	1
37449	7.621	3.268	8.604	1	0	1	0	1
37450	5.622	5.465	9.981	1	0	1	0	1
37451	4.106	2.479	8.694	1	0	1	0	1
37452	6.383	4.426	10.075	1	0	1	0	1
37453	8.024	5.309	11.988	1	0	1	0	1
37454	8.529	7.242	12.286	1	0	1	0	1
37455	6.588	3.509	10.136	1	0	1	0	1
37456	5.875	2.923	8.774	1	0	1	0	1
37457	3.519	2.548	8.581	1	0	1	0	1
37458	4.777	9.053	13.956	1	0	1	0	1
37459	5.399	4.478	9.952	1	0	1	0	1
37460	4.109	3.372	9.264	1	0	1	0	1
37461	4.681	4.465	10.962	1	0	1	0	1
37462	5.091	3.347	9.378	1	0	1	0	1
37463	4.368	5.539	10.135	1	0	1	0	1
37464	1.989	0.541	6.726	1	1	1	1	1
37465	5.484	7.017	13.511	1	0	1	0	1
37466	2.99	5.839	6.687	1	0	1	0	1
37467	2.948	2.773	8.417	1	0	1	0	1
37468	6.297	5.532	11.802	1	0	1	0	1
37469	5.26	4.453	10.773	1	0	1	0	1
37470	6.512	3.702	10.234	1	0	1	0	1
37471	4.624	5.099	11.222	1	0	1	0	1
37472	5.202	4.28	9.739	1	0	1	0	1
37473	1.518	4.499	8.914	0	0	1	0	1
37474	2.391	5.132	11.743	1	0	1	0	1
37475	6.037	2.938	12.032	1	0	1	0	1
37476	6.257	3.083	9.085	1	0	1	0	1
37477	5.71	6.756	12.611	1	0	1	0	1
37478	5.873	2.805	8.427	1	0	1	0	1
37479	1.726	2.419	7.343	1	0	1	0	1
37480	3.289	6.412	10.748	1	0	1	0	1
37481	7.274	4.125	9.797	1	0	1	0	1
37482	1.538	1.442	10.131	0	1	1	0	1
37483	7.954	2.726	10.776	1	0	1	0	1
37484	7.023	3.055	9.923	1	0	1	0	1
37485	5.708	3.892	11.478	1	0	1	0	1
37486	7.553	4.099	9.657	1	0	1	0	1
37487	1.995	2.241	5.631	1	0	0	0	1
37488	1.063	2.013	8.396	0	0	1	0	1
37489	4.366	5.641	11.775	1	0	1	0	1
37490	8.905	4.155	10.367	1	0	1	0	1
37491	4.372	6.654	10.729	1	0	1	0	1
37492	8.534	3.105	7.666	1	0	1	0	1
37493	0.841	0.366	7.464	0	1	1	0	1
37494	3.55	0.298	7.412	1	1	1	1	1
37495	4.313	3.23	10.057	1	0	1	0	1
37496	4.865	4.394	10.221	1	0	1	0	1
37497	6.853	5.002	11.039	1	0	1	0	1
37498	3.145	5.259	11.395	1	0	1	0	1
37499	7.193	5.08	11.619	1	0	1	0	1
37500	3.813	4.896	6.149	1	0	0	0	1
37501	1.927	5.958	11.753	1	0	1	0	1
37502	5.033	5.38	11.82	1	0	1	0	1
37503	2.056	5.426	4.869	1	0	0	0	1
37504	6.2	4.556	9.918	1	0	1	0	1
37505	1.162	4.861	11.45	0	0	1	0	1
37506	4.472	4.473	12.557	1	0	1	0	1
37507	5.216	2.58	8.011	1	0	1	0	1
37508	3.468	5.353	10.513	1	0	1	0	1
37509	3.306	0.824	6.159	1	1	0	0	1
37510	6.08	3.924	10.056	1	0	1	0	1
37511	7.29	4.612	11.355	1	0	1	0	1
37512	5.555	5.515	11.952	1	0	1	0	1
37513	6.05	4.235	10.328	1	0	1	0	1
37514	4.094	2.681	9.366	1	0	1	0	1
37515	2.801	0.375	1.999	1	1	0	0	1
37516	2.265	4.27	11.268	1	0	1	0	1
37517	6.957	5.04	12.094	1	0	1	0	1
37518	7.969	3.796	11.53	1	0	1	0	1
37519	6.585	5.645	10.103	1	0	1	0	1
37520	3.699	4.357	9.526	1	0	1	0	1
37521	1.358	7.107	8.225	0	0	1	0	1
37522	2.58	6.331	12.097	1	0	1	0	1
37523	8.092	6.93	11.946	1	0	1	0	1
37524	6.277	0.685	11.89	1	1	1	1	1
37525	5.699	6.511	13.36	1	0	1	0	1
37526	2.545	0.318	8.21	1	1	1	1	1
37527	6.511	7.958	13.459	1	0	1	0	1
37528	6.42	7.28	13.074	1	0	1	0	1
37529	4.978	7.823	12.347	1	0	1	0	1
37530	3.942	6.717	12.203	1	0	1	0	1
37531	7.257	7.703	12.742	1	0	1	0	1
37532	5.957	3.461	11.819	1	0	1	0	1
37533	6.182	1.958	9.47	1	0	1	0	1
37534	3.55	4.409	10.928	1	0	1	0	1
37535	6.059	4.061	11.361	1	0	1	0	1
37536	4.681	4.714	11.888	1	0	1	0	1
37537	6.062	5.827	11.716	1	0	1	0	1
37538	5.857	4.408	10.322	1	0	1	0	1
37539	7.186	5.07	11.054	1	0	1	0	1
37540	4.688	3.859	9.927	1	0	1	0	1
37541	2.317	6.268	11.284	1	0	1	0	1
37542	4.28	6.386	12.806	1	0	1	0	1
